canonical_question_id,url,examiner,in_ce_tip_block,assertive_phrasing,hedged_illustrative,comparative_phrasing,strength,already_in_index,context,question_text
QB4_C#q10,/meoclass1/QB4_C.html#q10,Srivastava,False,False,False,False,WEAK_INCIDENTAL_MENTION,False,"internal Non-Conformities, they can combine into systemic failures that can lead to power losses or blackouts in critical waters. Examiner Chain Simon → Nair → Srivastava. Simon tests the core definitions and the process for grouping minor findings into an MNC. Nair shifts focus to identifying engin",NC vs MNC?
QB4_C#q11,/meoclass1/QB4_C.html#q11,Nair,True,True,False,False,STRONG_CE_TIP_ASSERTION,True,"6 / QB4_E Q8 Full appeal escalation chain once a Code 30 detention is issued (IOMOU 90-day vs Paris MOU 120-day review deadlines) CE Oral Tip (Kochi MMD): When Nair asks about codes, be precise about the detention trigger. State clearly: ""Sir, PSC procedures are governed by IMO Resolution A.1206(34)",PSC deficiency action codes?
QB4_C#q11,/meoclass1/QB4_C.html#q11,Simon,False,False,False,False,WEAK_INCIDENTAL_MENTION,False,"sked during port stops, driving the IMO to tighten regional MOU data sharing and enforce strict Class intervention mandates. Examiner Chain Nair → Srivastava → Simon. Nair focuses on the specific action codes (especially the Code 30 vs 17 distinction), technical rectifications, and logging framework",PSC deficiency action codes?
QB4_C#q11,/meoclass1/QB4_C.html#q11,Srivastava,False,False,False,False,WEAK_INCIDENTAL_MENTION,False,"entionally masked during port stops, driving the IMO to tighten regional MOU data sharing and enforce strict Class intervention mandates. Examiner Chain Nair → Srivastava → Simon. Nair focuses on the specific action codes (especially the Code 30 vs 17 distinction), technical rectifications, and logg",PSC deficiency action codes?
QB4_C#q12,/meoclass1/QB4_C.html#q12,Nair,False,False,False,False,WEAK_INCIDENTAL_MENTION,False,"ng maintenance neglect, driving the IMO to integrate strict event-driven additional verification rules to handle high-risk vessels. Examiner Chain Srivastava → Nair → Simon. Srivastava focuses on the administrative triggers and certification outcomes of the audit. Nair shifts focus to how the crew e",Additional verification under ISM?
QB4_C#q12,/meoclass1/QB4_C.html#q12,Simon,False,True,False,False,WEAK_INCIDENTAL_MENTION,False,"tenance neglect, driving the IMO to integrate strict event-driven additional verification rules to handle high-risk vessels. Examiner Chain Srivastava → Nair → Simon. Srivastava focuses on the administrative triggers and certification outcomes of the audit. Nair shifts focus to how the crew executes",Additional verification under ISM?
QB4_C#q12,/meoclass1/QB4_C.html#q12,Srivastava,True,False,False,False,SUPPORTED_CE_TIP_MENTION,True,"additional ISM audits. ISM Code Section 8 Requires the company to ensure its organization can respond to emergencies at any time. CE Oral Tip (Kochi MMD): When Srivastava brings up this topic, focus on event-driven triggers . State clearly: ""Sir, an additional verification is an unscheduled audit un",Additional verification under ISM?
QB4_C#q13,/meoclass1/QB4_C.html#q13,Nair,False,True,False,False,WEAK_INCIDENTAL_MENTION,False,"m the MV Wakashio grounding investigation are hosted here to allow administrations to refine structural safety criteria globally. Examiner Chain → Srivastava → Nair → Simon: The examiner usually starts by checking your knowledge on the Continuous Synopsis Record (CSR), transitions into how the IMO t",GISIS?
QB4_C#q13,/meoclass1/QB4_C.html#q13,Simon,False,True,False,False,WEAK_INCIDENTAL_MENTION,False,"V Wakashio grounding investigation are hosted here to allow administrations to refine structural safety criteria globally. Examiner Chain → Srivastava → Nair → Simon: The examiner usually starts by checking your knowledge on the Continuous Synopsis Record (CSR), transitions into how the IMO tracks a",GISIS?
QB4_C#q13,/meoclass1/QB4_C.html#q13,Srivastava,True,True,False,False,STRONG_CE_TIP_ASSERTION,True,"A.1185(33), 1 Jan 2026) MARPOL Annex V Reg 8 | Obligation of port states to provide adequate reception facilities (tracked via GISIS) CE Oral Tip (Kochi MMD): Srivastava likes to connect this to technical tracking. If he asks about how the IMO monitors global marine pollution trends or garbage manag",GISIS?
QB4_C#q14,/meoclass1/QB4_C.html#q14,Nair,True,True,False,False,STRONG_CE_TIP_ASSERTION,True,"verified during SIRE vetting IMO FAL.6/Circ.14/Rev.3 | List of publications relevant to the ship/port interface (Includes ISGOTT) CE Oral Tip (Kochi MMD): When Nair asks about tanker operations, emphasize the ""Ship/Shore Safety Checklist"" and the engine room’s responsibilities regarding the Inert Ga","INTERTANKO, OCIMF and ISGOTT?"
QB4_C#q14,/meoclass1/QB4_C.html#q14,Rajappan,False,True,False,False,WEAK_INCIDENTAL_MENTION,False,"land, where structural failure and subsequent fire highlighted massive gaps in the ship/shore interface and terminal safety monitoring. Examiner Chain → Nair → Rajappan: Nair loves to ask about liquid cargo safety. He will typically ask about cargo/machinery boundary safety, transition into ISGOTT r","INTERTANKO, OCIMF and ISGOTT?"
QB4_C#q15,/meoclass1/QB4_C.html#q15,Nair,True,True,False,False,STRONG_CE_TIP_ASSERTION,True,"nternational standards SOLAS Ch II-1 Reg 3-1 | Structural, mechanical, and electrical requirements to be complied with via Class rules CE Oral Tip (Kochi MMD): Nair frequently asks ""Why can't the Indian administration do all surveys themselves?"" Frame your answer around the RO Code . State clearly t",RO Code?
QB4_C#q15,/meoclass1/QB4_C.html#q15,Srivastava,False,True,False,False,WEAK_INCIDENTAL_MENTION,False,"ss measurements and structural assessments, prompting the IMO to establish a uniform, audited standard for all delegated organizations. Examiner Chain → Nair → Srivastava: Nair will typically start an examination sequence on structural degradation or major defects found in port. He will then pass th",RO Code?
QB4_C#q16,/meoclass1/QB4_C.html#q16,Nair,False,False,False,False,WEAK_INCIDENTAL_MENTION,True,"ght, highlighting how commercial pressures can compromise safety when a shipboard command lacks clear authority to halt operations. Examiner Chain → Rajappan → Nair: Rajappan frequently starts an examination sequence by testing your understanding of human factors, shipboard discipline, and crew safe",Master's authority under ISM?
QB4_C#q16,/meoclass1/QB4_C.html#q16,Rajappan,True,False,False,False,SUPPORTED_CE_TIP_MENTION,True,"the Master is properly qualified and fully supported Section 12.1 | Fleet-wide company management evaluation and SMS review framework CE Oral Tip (Kochi MMD): Rajappan looks for corporate leadership qualities. When discussing shipboard safety changes, explicitly state: ""Sir, I will provide the techn",Master's authority under ISM?
QB4_C#q17,/meoclass1/QB4_C.html#q17,Nair,True,True,False,False,STRONG_CE_TIP_ASSERTION,True,"e included in a Ship Construction File (SCF) IACS CSR | Common Structural Rules (hull structural standards vetted to meet GBS Tier II) CE Oral Tip (Kochi MMD): Nair wants to hear the technical terms ""Tier Structure"" and ""25-year design life."" If he grills you on GBS, draw the five-tier hierarchy cle",GBS — Goal Based Standards?
QB4_C#q17,/meoclass1/QB4_C.html#q17,Simon,False,True,False,False,WEAK_INCIDENTAL_MENTION,False,"nsure future hull designs are engineered from the outset to withstand realistic ultimate limit states and dynamic environmental forces. Examiner Chain → Nair → Simon: Nair often introduces this topic during a discussion on structural damage, collision, or bottom slamming. He will then hand over to S",GBS — Goal Based Standards?
QB4_D#q1,/meoclass1/QB4_D.html#q1,Nair,True,True,False,False,STRONG_CE_TIP_ASSERTION,True,"A.741(18)) Safety management — statutory under new Act DGMA / DGS Circulars Implementation guidance and Rules progressively notified under the Act CE Oral Tip (Nair): Nair wants specific points — name the key changes, don't just say ""updated for modern conventions."" Mention MLC alignment, digital do",MS Act 2025 — why was it enacted? What are the key differences from the Merchant Shipping Act 1958?
QB4_D#q2,/meoclass1/QB4_D.html#q2,Nair,True,True,False,False,STRONG_CE_TIP_ASSERTION,True,"ructural and machinery requirements applicable during reactivation MLC 2006 Reg 2.4 Rest hours and safe manning during reduced-manning warm layups CE Oral Tip (Nair): Nair wants clear definitions first, then differences. State the key distinguisher — reactivation time: Hot = days, Warm = weeks, Cold","Types of ship layup — explain cold layup, warm layup, and hot layup. Key differences and CE actions."
QB4_D#q3,/meoclass1/QB4_D.html#q3,Nair,True,True,False,False,STRONG_CE_TIP_ASSERTION,True,"cate validity and mandatory revalidation after extended layups MLC 2006 Reg 3.1 Accommodation standards restored for the joining reactivation crew CE Oral Tip (Nair): Nair wants a structured step-by-step. Open with ""Sir, I would approach this in three phases: Desk Review, Physical Inspection, and St","Taking over a vessel in cold layup — as CE, how will you proceed? Step by step."
QB4_D#q4,/meoclass1/QB4_D.html#q4,Nair,True,False,False,False,SUPPORTED_CE_TIP_MENTION,False,"mmendatory in form even though compliance is mandatory under SOLAS Chapter IX. Some ROs/flag circulars paraphrase §12.1 with ""shall"" in their own bulletins; if Nair probes exact wording, cite ""should."" What Actually Happened During COVID This was not the Master or C/E auditing their own department —","Can the Chief Engineer and Master carry out an interdepartmental audit in place of the internal auditor, in a rare situation where the company is unable to connect the internal auditor on time? Are there regulatory provisions for this — this was reportedly done during the COVID period?"
QB4_E#q1,/meoclass1/QB4_E.html#q1,Simon,False,True,False,False,WEAK_INCIDENTAL_MENTION,True,". In oral delivery, connect this by saying that substandard labour management becomes an operational risk multiplier in engine-room emergencies. Examiner Chain Simon’s pattern in the source notes is to start with the structure, then move to Title 1 to 5, then ask the difference between Regulation, S","MLC 2006 titles — Regulations, Standards, Guidelines; differences and similarities with RPSL; which came first?"
QB4_E#q2,/meoclass1/QB4_E.html#q2,Simon,False,False,False,False,WEAK_INCIDENTAL_MENTION,True,"a failed operator. In CE terms, a machinery-space injury becomes both a safety case and a labour-rights/financial-security case within minutes. Examiner Chain Simon’s pattern in the source notes is usually: “What is covered?” then “Which standards?” then “How many months wages?” then “What happens i",MLC insurance covers — what is covered under MLC financial security requirements?
QB4_E#q3,/meoclass1/QB4_E.html#q3,Simon,False,False,False,False,WEAK_INCIDENTAL_MENTION,True,"emergency response. In oral exams, say that young-seafarer control is a barrier against first-job overexposure in high-energy machinery spaces. Examiner Chain Simon’s note pattern is: definition first, then MLC requirement, then practical CE handling. So the best sequence is: “definition → age limit","Young seafarer under MLC — definition, MLC requirements, how will you handle a young seafarer onboard?"
QB4_E#q4,/meoclass1/QB4_E.html#q4,Simon,False,True,False,False,WEAK_INCIDENTAL_MENTION,True,"lashpoint rules were accelerated by incidents of ships receiving off-spec fuel with dangerously low flashpoints, risking engine-room explosions. Examiner Chain Simon asks this question to test currency. His chain is: “What is new in SOLAS? → MSC number? → When does it apply? → What is the container ",SOLAS latest amendments — key recent amendments and when they entered into force?
QB4_E#q5,/meoclass1/QB4_E.html#q5,Simon,False,True,False,False,WEAK_INCIDENTAL_MENTION,True,"d to force accountability; if a ship sails with a known defect, Element 9 and Element 10 provide the paper trail proving who knew what and when. Examiner Chain Simon asks for the list first. Once you list them, he will stop you and ask: “Explain Element 9.” He will then ask how continuous improvemen",ISM Code elements — list all 12 elements and explain the key ones.
QB4_E#q6,/meoclass1/QB4_E.html#q6,Simon,False,True,False,False,WEAK_INCIDENTAL_MENTION,True,ail or continue despite known risks. Section 5.2 was written specifically to sever that commercial pressure and give the Master legal top-cover. Examiner Chain Simon asks this to test if you understand the legal balance of power onboard. He will ask: “What is overriding authority?” → “Who has it?” →,Master's review and authority under ISM Code — overriding authority?
QB4_E#q7,/meoclass1/QB4_E.html#q7,Simon,False,True,False,False,WEAK_INCIDENTAL_MENTION,True,"of continuous improvement. The company was receiving Element 9 reports but failing to act on them under Element 12. Examiner Chain Following the Element list, Simon asks this to see if you understand how the SMS functions as a living document. He will ask: “Give me a practical engine room example of",How is continuous improvement achieved under the ISM Code?
QB4_E#q8,/meoclass1/QB4_E.html#q8,Simon,True,True,False,False,STRONG_CE_TIP_ASSERTION,True,"to ensure compliance. High detention rates indicate systemic failures in a company's ISM Element 10 (Maintenance) and Element 9 (NCR reporting). Examiner Chain Simon asks this to test your crisis management knowledge. He will ask the sequence: ""Ship is detained → What next? → Can you appeal? → Who t","PSC — appeal process, codes involved, and process after detention?"
QB4_E#q9,/meoclass1/QB4_E.html#q9,Senthil,True,True,False,False,STRONG_CE_TIP_ASSERTION,True,"e ESP and the tight commercial age restrictions we see today. Metal fatigue and corrosion accelerate exponentially after 15 years in salt water. Examiner Chain Senthil asks this from an Indian regulatory perspective. He will expect: ""No IMO limit → Class ESP impact → RightShip/Commercial impact → DG",Age norms for ships — age-related requirements and restrictions?
QB4_E#q10,/meoclass1/QB4_E.html#q10,Senthil,False,True,False,False,WEAK_INCIDENTAL_MENTION,True,"ers were ""signed off"" in their TRBs by a CE who did not properly act as an assessor, allowing incompetence to slip into the watchkeeping roster. Examiner Chain Senthil will ask: ""What makes you qualified to sign a junior engineer's TRB?"" → Expects you to answer with STCW A-I/6 and company SMS design",Who is the assessor in the MLC/STCW context?
QB4_E#q11,/meoclass1/QB4_E.html#q11,Senthil,False,True,False,False,WEAK_INCIDENTAL_MENTION,True,"the fire detection system (effectively hiding the loss of the AUT-0 notation) has led to uncontrolled engine room fires that destroyed vessels. Examiner Chain Senthil expects: ""What was your last ship? → What was the Class? → Recite the notation → Explain the UMS notation → What do you do if UMS fai",Class notations of your vessel — list and explain each notation.
QB4_E#q12,/meoclass1/QB4_E.html#q12,Senthil,False,True,False,False,WEAK_INCIDENTAL_MENTION,True,"h weaker structural rules to save money on steel renewals. IACS URs ensure that if a ship is condemned by DNV, it cannot simply be passed by BV. Examiner Chain Senthil asks this as a rapid-fire memory test. Once you list them, he will ask: ""What does IACS do? What is a Unified Requirement?"" On My Ve",Members of IACS — list all member societies.
QB4_E#q13,/meoclass1/QB4_E.html#q13,Senthil,False,True,False,False,WEAK_INCIDENTAL_MENTION,True,"including prior deletion certificates) ensures that substandard vessels cannot secretly hide under the Indian flag without proper class surveys. Examiner Chain Senthil tests legal foundation with this question. He expects the exact sequence: ""Survey → Tonnage → Carving/Marking → Documents submitted ",Process of ship registration in India — what certificates and who issues them?
QB4_E#q14,/meoclass1/QB4_E.html#q14,Senthil,False,True,False,False,WEAK_INCIDENTAL_MENTION,True,"completely inadequate when an engine room fire required a massive, immediate personnel response while simultaneously navigating coastal waters. Examiner Chain Senthil looks for the distinction between proposal and authority. He asks: ""How many crew? → Who decides? → What convention mandates it?"" On ",How many crew onboard your ship? How is crew complement decided and who decides?
QB4_E#q15,/meoclass1/QB4_E.html#q15,Paul,False,True,False,False,WEAK_INCIDENTAL_MENTION,True,"erminals, it proved that maritime networks are highly vulnerable, accelerating the IMO's decision to mandate cyber security within the ISM Code. Examiner Chain Paul (Ext) asks this to check modern awareness. Sequence: ""Is cyber mandatory? → Under what code? → What are the engine room risks? → What i",Cyber security management on ships — key requirements and latest developments?
QB4_F#q1,/meoclass1/QB4_F.html#q1,Simon,True,False,False,False,SUPPORTED_CE_TIP_MENTION,True,"nd Certification (HSSC), 2025 (current — supersedes A.1186(33)/2023 and A.1140(31)/2019) IACS UR Z1 General provisions for statutory certification CE Oral Tip (Simon): State verbatim: ""Form E is permanently attached to the Cargo Ship Safety Equipment Certificate and must reflect the exact physical r",Form E — what is it and what does the examiner expect on this?
QB4_F#q2,/meoclass1/QB4_F.html#q2,Simon,True,False,False,False,SUPPORTED_CE_TIP_MENTION,True,"s for authorization of Recognized Organizations IACS UR M Machinery installations — minimum technical standards IACS UR Z Survey and certification CE Oral Tip (Simon): State verbatim: ""URs establish minimum technical standards for Class rules; UIs clarify statutory IMO requirements when flag states ",UR and UI — what do these acronyms stand for (Unified Requirements and Unified Interpretations)?
QB4_F#q3,/meoclass1/QB4_F.html#q3,Simon,True,False,False,False,SUPPORTED_CE_TIP_MENTION,True,"to be observed in keeping an engineering watch STCW Code A-VIII/1 Fitness for duty — rest hour requirements SOLAS Chapter V, Reg 14 Ships' manning CE Oral Tip (Simon): State verbatim: ""The relieving engineer must verify machinery status, logbooks, and never take over the watch if the relieving offic",Principles of watchkeeping — explain.
QB4_F#q4,/meoclass1/QB4_F.html#q4,Senthil,True,False,False,False,SUPPORTED_CE_TIP_MENTION,True,", Clause 9 Reports and analysis of non-conformities, accidents and hazardous occurrences ISM Code, Clause 10 Maintenance of the ship and equipment CE Oral Tip (Senthil): State verbatim: ""I will verify the validity of the SMC and DOC, check the status of all open non-conformities and defect reports, ",Taking over as CE: what documents do you check in relation to ISM?
QB4_F#q5,/meoclass1/QB4_F.html#q5,Simon,True,False,False,False,SUPPORTED_CE_TIP_MENTION,True,"Part A, Clause 1.2.2 Safety and environmental protection objectives IACS UR E26 & E27 Cyber resilience of ships and onboard systems and equipment CE Oral Tip (Simon): State verbatim: ""Cyber risk management is a mandatory part of the SMS under MSC.428(98); as CE, my priority is protecting Operational","Cyber security — basic principles, cross questions."
QB4_F#q6,/meoclass1/QB4_F.html#q6,Simon,True,False,False,False,SUPPORTED_CE_TIP_MENTION,True,"3(84) Revised performance standards and functional requirements for LRIT IMO Res. A.1106(29) Revised guidelines for onboard operational use of AIS CE Oral Tip (Simon): State verbatim: ""AIS is a public VHF system for collision avoidance, while LRIT is a secure satellite system for maritime security r","LRIT and AIS — difference, purpose, and basic cross questions."
QB4_G#q1,/meoclass1/QB4_G.html#q1,Simon,True,True,False,False,STRONG_CE_TIP_ASSERTION,False,"ognized Organizations. DG Shipping MS Notice 12 of 2013 Guidelines on delegation of statutory functions to ROs (for Indian flag context). CE Oral Tip: Examiner Simon at Kochi MMD frequently uses this question to test whether you know who to call when things go wrong. If you say, ""I will ask Class/RO",flag state vs ro diffrence
QB4_G#q2,/meoclass1/QB4_G.html#q2,Nair,True,True,False,False,STRONG_CE_TIP_ASSERTION,True,"LAS Chapter XI-2 and the ISPS Code. DG Shipping MS Notice 23 of 2004 Instructions regarding implementation of ISPS Code for Indian ships. CE Oral Tip: Examiner Nair will often ask: ""Where is the SSP kept on your ship and can I look at it during a Port State Control inspection?"" Do not get caught out",Isps and ssp contents
QB4_G#q3,/meoclass1/QB4_G.html#q3,Simon,True,False,False,False,SUPPORTED_CE_TIP_MENTION,False,ts for unattended machinery spaces (UMS). DG Shipping MS Notice 07 of 2022 Enforcement of STCW compliance and verification of rest hours. CE Oral Tip: Examiner Simon will look for a pragmatic approach to fatigue . If he poses a scenario where you are shorthanded due to injury during a stressful mane,STCW -As a chief engineer how will you decide on watchkeeping composition .(STCW CH-8)
QB4_G#q4,/meoclass1/QB4_G.html#q4,Nair,True,False,False,False,SUPPORTED_CE_TIP_MENTION,True,"ant for post-docking compliance). DG Shipping MS Notice 13 of 2011 Statutory requirements concerning safe shipboard working environments. CE Oral Tip: Examiner Nair will frequently push you on this: ""If you run out of time on a critical ship-staff pipeline job, will you order your crew to work 16 ho","During dry dock, how will you calculate manpower requirement for the job list?"
QB4_G#q5,/meoclass1/QB4_G.html#q5,Nair,True,True,False,False,STRONG_CE_TIP_ASSERTION,True,"om Surveys and IWS notations. DG Shipping MS Notice 14 of 2012 Standard guidelines for vessels undergoing dry dock and statutory surveys. CE Oral Tip: Examiner Nair frequently tests candidates on the 36-month limit . If he asks: ""Can you push your standard dry dock to 38 months without an extension ",Dry dock preparation as CE — steps and documents. What is the dry dock interval?
QB4_G#q6,/meoclass1/QB4_G.html#q6,Nair,True,True,False,False,STRONG_CE_TIP_ASSERTION,True,"chant Shipping (Distress and Casualty) Rules The legislative framework for the Indian Administration (DGMA) regarding accident inquiries. CE Oral Tip: Examiner Nair often poses a challenging follow-up: ""If a safety investigator asks you for a personal statement on the bridge after an incident, do yo",Casualty investigation — who investigates? Contents of a casualty investigation report.
QB4_G#q7,/meoclass1/QB4_G.html#q7,Nair,True,True,False,False,STRONG_CE_TIP_ASSERTION,True,"of shipboard emergency plans. DG Shipping MS Notice 05 of 2014 Enforcement of safety management systems and pollution emergency response. CE Oral Tip: Examiner Nair often tests candidates on Emergency Bilge Suction . If he asks: ""When will you open the emergency bilge suction valve?"" Answer precisel",Hull damage or oil pollution incident — as CE how will you proceed? Step by step.
QB4_G#q8,/meoclass1/QB4_G.html#q8,Nair,False,False,False,False,WEAK_INCIDENTAL_MENTION,True,"and must be formally renewed with the Registrar, so it should not be quoted as ""no renewal"" without qualifying the flag State. State this caveat explicitly if Nair probes on Indian tonnage. Chief Engineer Relevance As a Chief Engineer, maintaining awareness of the ITC 1969 parameters is vital during",Which statutory certificate does not need renewal/survey other than AFS certificate?
QB4_G#q8,/meoclass1/QB4_G.html#q8,Paul,True,True,False,False,STRONG_CE_TIP_ASSERTION,False,"ey and Certification. DG Shipping MS Notice 18 of 2013 Guidance on statutory certification and registration protocols for Indian vessels. CE Oral Tip: Examiner Paul likes to trap candidates on the Change of Flag rule. If he asks: ""If you change flag tomorrow, does your Tonnage certificate remain val",Which statutory certificate does not need renewal/survey other than AFS certificate?
QB4_G#q9,/meoclass1/QB4_G.html#q9,Simon,True,True,False,False,STRONG_CE_TIP_ASSERTION,False,"for tanker/terminal interfaces. ISM Code Element 5 & 6 Master’s responsibility and company resource alignment (linked to TMSA goals). CE Oral Tip: If Examiner Simon notes that your background is primarily on container vessels but asks about OCIMF vetting, leverage your engineering management knowled","OCIMF — what is it, tools of OCIMF and brief explanation of each."
QB4_H#q1,/meoclass1/QB4_H.html#q1,Simon,True,False,False,False,SUPPORTED_CE_TIP_MENTION,True,"Course 3.12 Basis for the AECS syllabus DGMA Order/Guidelines on AECS Eligibility (CoC + TOTA), 3-Tier e-learning delivery, MTI approval criteria CE Oral Tip: Simon is testing whether you actually know what AECS is, since it is widely and incorrectly assumed by junior candidates to be a management-l",What is the AECS course and who is required to do it?
QB4_H#q2,/meoclass1/QB4_H.html#q2,Nair,True,False,False,False,SUPPORTED_CE_TIP_MENTION,True,"rnational strait, which cannot be unilaterally suspended or redirected by a coastal state — Iran (a non-ratifier of UNCLOS) disputes this position CE Oral Tip: Nair is testing operational readiness beyond textbook piracy — and, given the live 2026 crisis, candidates are being cross-questioned on it ",Outline the Best Management Practices for a transit through the Strait of Hormuz.
QB4_H#q3,/meoclass1/QB4_H.html#q3,Simon,True,True,False,False,STRONG_CE_TIP_ASSERTION,False,"of SSO, CSO, PFSO and shipboard security framework DGMA Training Circulars National requirements linking these courses to CDC/endorsement issuance CE Oral Tip: Simon wants the three course names stated precisely, not abbreviated first. If asked whether the CE needs an SSO certificate: legally only o","What security-related courses are required for seafarers under STCW/ISPS, and what does each cover?"
QB4_H#q4,/meoclass1/QB4_H.html#q4,Srivastava,True,False,False,False,SUPPORTED_CE_TIP_MENTION,True,"Section 9 Ship Security Plan — testing of security equipment DGMA MS Notice National guidance on SSAS testing/registration for Indian-flag vessels CE Oral Tip: Srivastava's classic follow-up: ""How do you know the test worked from the ECR?"" Answer: there is no onboard indication at all — confirmation",Describe the procedure for testing the Ship Security Alert System (SSAS).
QB4_H#q5,/meoclass1/QB4_H.html#q5,Simon,True,False,False,False,SUPPORTED_CE_TIP_MENTION,False,"oom simulator assessment — not the same instrument as AECS DGMA AECS eligibility guidance CoC (no lower than examined rank) + TOTA prerequisite CE Oral Tip: If Simon repeats the AECS question in a different form, do not default to describing a simulator crisis-management scenario. State the correct ","What does AECS assess, and how does it differ from a routine engine room simulator course?"
QB4_H#q8,/meoclass1/QB4_H.html#q8,Simon,True,False,False,False,SUPPORTED_CE_TIP_MENTION,False,"E Oral Tip: Open with the core distinction in one sentence — jamming is loud and obvious, spoofing is quiet and dangerous — before going into mechanism detail. Simon is checking you understand this isn't just an IT/email phishing issue but an OT/navigation safety issue. Deep-Dive: Traps, Failures, N","Explain the difference between GPS/AIS jamming and spoofing, and their implications for a Chief Engineer."
QB4_H#q9,/meoclass1/QB4_H.html#q9,Nair,True,True,False,False,STRONG_CE_TIP_ASSERTION,True,"10/2018 & DGS Order 2/2017 Indian implementation of SSCC/SSCEC (DGMA Maritime Health Branch) and Medical Examiner approval framework respectively CE Oral Tip: Nair wants the correct, current terminology — never call it a ""De-ratting Certificate,"" which is outdated. Lead with: ""the principal WHO-link",What ship certificates and documents relate to WHO (World Health Organization) requirements?
QB4_H#q10,/meoclass1/QB4_H.html#q10,Nair,True,True,False,False,STRONG_CE_TIP_ASSERTION,True,"cedures for short-term statutory extension applications ISM Code, Section 10 Maintenance obligations ensuring continued compliance between surveys CE Oral Tip: Nair wants exact numbers and the correct authority chain. State: ""Under SOLAS Chapter I/14, only the Flag Administration can grant a statuto",What is the procedure for extending the validity of a statutory certificate when a survey cannot be completed on time?
QB4_I#q1,/meoclass1/QB4_I.html#q1,Simon,True,False,False,False,SUPPORTED_CE_TIP_MENTION,False,"1 What types of ISPS-related certificates exist, and what are their validity periods? isps stcw Examiner: Simon 15-Second Answer The core ISPS certificate is the International Ship Security Certificate (ISSC) — 5 years, with intermediate verification between the 2nd and 3rd anniversary. An Interim I","What types of ISPS-related certificates exist, and what are their validity periods?"
QB4_I#q2,/meoclass1/QB4_I.html#q2,Senthil,True,False,False,False,SUPPORTED_CE_TIP_MENTION,False,"the surveyor verify your PMS is genuinely in good order, and how does the surveyor know bunkering was carried out safely? ** ism audit pms bunkering Examiner: Senthil 15-Second Answer The first item shown to an ISM auditor is the PMS Dashboard and Critical Equipment Status Log to prove that zero cri","During an ISM audit, what is the first thing you show a surveyor as CE to demonstrate everything is in good order (PMS system)? How does the surveyor verify your PMS is genuinely in good order, and how does the surveyor know bunkering was carried out safely?"
QB4_I#q3,/meoclass1/QB4_I.html#q3,Simon,True,False,False,False,SUPPORTED_CE_TIP_MENTION,False,3 What is Safe Return to Port (SRtP)? ** solas construction safety passenger Examiner: Simon 15-Second Answer Safe Return to Port (SRtP) is a comprehensive set of SOLAS structural and systems engineering regulations designed for modern passenger ships over 120 meters. It mandates that i,What is Safe Return to Port (SRtP)?
QB4_I#q4,/meoclass1/QB4_I.html#q4,Simon,True,False,False,False,SUPPORTED_CE_TIP_MENTION,False,"4 III Code (IMO Instruments Implementation Code) — what does it say? ** imo statutory administration audit Examiner: Simon 15-Second Answer The III Code (IMO Instruments Implementation Code) provides a global standard for member states to effectively implement, monitor, and enforce major IMO convent",III Code (IMO Instruments Implementation Code) — what does it say?
QB4_I#q5,/meoclass1/QB4_I.html#q5,Simon,True,False,False,False,SUPPORTED_CE_TIP_MENTION,False,"5 What is the company's definition/role under maritime law (ISM Code Company definition)? ** ism management responsibility company Examiner: Simon 15-Second Answer Under the ISM Code, the ""Company"" is defined as the shipowner or any organization, such as the bareboat charterer or ship manager, who h",What is the company's definition/role under maritime law (ISM Code Company definition)?
QB4_J#q1,/meoclass1/QB4_J.html#q1,Simon,True,True,False,False,STRONG_CE_TIP_ASSERTION,True,"y provisions enabling UMS ISM Code Sec.6 & 7 Resources/personnel and shipboard operations — the SMS home of watch arrangements and standing orders CE Oral Tip (Simon): Simon wants the CE's decision logic, not a crew list. Structure: ""adequate at all times"" test → the five factors → UMS vs manned dis",How do you compose the engine room watch (watchkeeping levels)?
QB4_J#q2,/meoclass1/QB4_J.html#q2,Simon,True,False,False,False,SUPPORTED_CE_TIP_MENTION,True,"watch, never keep it independently SOLAS V/14 (Safe Manning) The manning document listing the certificated watchkeepers the arrangement relies on CE Oral Tip (Simon): Define it in one line — ""certified, familiarised and formally released to keep the watch in sole charge"" — then the three layers (STC",Who is an independent watchkeeper?
QB4_J#q3,/meoclass1/QB4_J.html#q3,Simon,True,False,False,False,SUPPORTED_CE_TIP_MENTION,True,"d by class MSC-MEPC.2/Circ.12/Rev.2 (FSA) Formal Safety Assessment — IMO's own risk-based method for rule-making (the concept at regulatory level) CE Oral Tip (Simon): Anchor it to ISM 1.2.2.2 verbatim, then give one operational and one maintenance example from your own plant: ""risk assessment + PTW",What is Risk Based Planning?
QB4_J#q4,/meoclass1/QB4_J.html#q4,Paul,True,False,False,False,SUPPORTED_CE_TIP_MENTION,True,"where the manuals' content is practised and recorded LSA Code / FSS Code The equipment standards the manuals describe for this ship's specific fit CE Oral Tip (Paul): First disambiguate — ""two statutory training manuals: LSA (III/35) and fire (II-2/15.2.3)"" — that alone beats most candidates. Then t",Contents of the training manual.
